Date,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
,Apple,Amazon,Googlele,Microsoft,Tesla,Apple,Amazon,Googlele,Microsoft,Tesla,Apple,Amazon,Googlele,Microsoft,Tesla,Apple,Amazon,Google,Microsoft,Tesla,Apple,Amazon,Google,Microsoft,Tesla,Apple,Amazon,Google,Microsoft,Tesla
2021-07-02 00:00:00+00:00,137.4489899,175.548996,128.403656,270.1604919,226.3000031,139.9600067,175.548996,128.7189941,277.6499939,226.3000031,140,175.5859985,128.8480072,278,233.3333282,137.75,171.845993,126.7689972,272.5,224.4199982,137.8999939,172.5820007,126.8395004,272.8200073,226.3266602,78852600,63388000,21160000,26458000,81163500
2021-07-06 00:00:00+00:00,139.4720154,183.7870026,129.4530792,270.1702271,219.8600006,142.0200043,183.7870026,129.7709961,277.6600037,219.8600006,143.1499939,184.2740021,129.8845062,279.3699951,228,140.0700073,176.4499969,128.4089966,274.2999878,217.1333313,140.0700073,176.5054932,129.4494934,278.0299988,227.2366638,108181800,134896000,21350000,31565600,69853500
2021-07-07 00:00:00+00:00,141.9762573,184.8289948,129.7588348,272.3789368,214.8833313,144.5700073,184.8289948,130.0774994,279.9299927,214.8833313,144.8899994,186.7100067,130.6398926,280.6900024,221.8999939,142.6600037,183.9454956,129.7599945,277.1499939,212.7733307,143.5399933,185.8690033,130.3410034,279.3999939,221.4233398,104911600,106562000,16680000,23260000,56376000
2021-07-08 00:00:00+00:00,140.6701202,186.5704956,128.8605499,269.9367065,217.6033325,143.2400055,186.5704956,129.177002,277.4200134,217.6033325,144.0599976,187.9994965,130.0325012,278.730011,218.1433258,140.6699982,181.0559998,128.0399933,274.8699951,206.8200073,141.5800018,182.1779938,128.25,276.8999939,209.456665,105575500,103612000,19780000,24618600,68319900
2021-07-09 00:00:00+00:00,142.5065613,185.9669952,129.2570496,270.442688,218.9833374,145.1100006,185.9669952,129.5744934,277.9400024,218.9833374,145.6499939,187.3999939,129.8495026,278.0499878,219.636673,142.6499939,184.6699982,128.9434967,275.3200073,214.8966675,142.75,186.1260071,128.9445038,275.7200012,217.7266693,99890800,74964000,15106000,23916700,54421500
2021-07-12 00:00:00+00:00,141.9075165,185.9275055,130.2441406,269.839386,228.5666656,144.5,185.9275055,130.5639954,277.3200073,228.5666656,146.3200073,187.864502,130.7700043,279.769989,229.0800018,144,184.8394928,129.6000061,276.5799866,220.7200012,146.2100067,187.1999969,129.8334961,279.1600037,220.7333374,76299700,51432000,16944000,18931700,77781000
2021-07-13 00:00:00+00:00,143.0270844,183.8679962,130.6735992,273.4006348,222.8466644,145.6399994,183.8679962,130.9945068,280.980011,222.8466644,147.4600067,188.654007,132.0420074,282.8500061,231.093338,143.6300049,183.5659943,130.6369934,277.3900146,222.1000061,144.0299988,185.1049957,130.8815002,277.519989,228.7733307,100827100,76918000,16618000,26120100,62898300
2021-07-14 00:00:00+00:00,146.4740753,184.0839996,131.7589264,274.8893127,217.793335,149.1499939,184.0839996,132.0825043,282.5100098,217.793335,149.5700073,185.8829956,132.9960022,283.6600037,226.2033386,147.6799927,183.0415039,131.897995,280.5499878,217.613327,148.1000061,185.4425049,131.9015045,282.3500061,223.5833282,127050800,65932000,17912000,23113700,64923600
2021-07-15 00:00:00+00:00,145.8161163,181.5599976,130.944931,273.4493408,216.8666687,148.4799957,181.5599976,131.2664948,281.0299988,216.8666687,150,184.7700043,132.5950012,282.5100098,222.0466614,147.0899963,181.0460052,130.5980072,279.8299866,212.6266632,149.2400055,184.7100067,132.5,282,219.4633331,106820300,63706000,16586000,22604200,60628800
2021-07-16 00:00:00+00:00,143.7635956,178.6815033,131.5225067,273.1768494,214.7400055,146.3899994,178.6815033,131.8455048,280.75,214.7400055,149.7599945,182.3029938,132.1829987,284.1000061,218.8999939,145.8800049,178.522995,130.8215027,279.4599915,214.0666656,148.4600067,181.6654968,131.6410065,282.0700073,218.2266693,93251400,80874000,14856000,26186800,49113000
2021-07-19 00:00:00+00:00,139.8942871,177.4795074,128.9373474,269.5377808,215.406662,142.4499969,177.4795074,129.2539978,277.0100098,215.406662,144.0700073,177.510498,131.246994,280.3699951,215.7333374,141.6699982,174.9579926,128.5370026,274.4500122,207.0966644,143.75,176.6289978,131.1555023,278.9299927,209.9633331,121434600,75692000,25710000,32935600,63891300
2021-07-20 00:00:00+00:00,143.5278931,178.6595001,130.7803345,271.7854309,220.1666718,146.1499939,178.6595001,131.1015015,279.3200073,220.1666718,147.1000061,179.6000061,132.0013428,280.9700012,220.7966614,142.9600067,175.8999939,129.1884003,276.2600098,213.5,143.4600067,178.3659973,130.0039978,278.0299988,217.3300018,96350000,65114000,19084000,26259700,46461300
2021-07-21 00:00:00+00:00,142.7913361,179.2599945,132.27565,273.8093262,218.4299927,145.3999939,179.2599945,132.6004944,281.3999939,218.4299927,146.1300049,179.3224945,132.6172485,281.519989,221.6199951,144.6300049,177.1820068,130.6015015,277.2900085,216.7633362,145.5299988,178.8190002,130.7870026,278.8999939,219.8699951,74993500,46380000,14742000,24364300,41859900
2021-07-22 00:00:00+00:00,144.1662598,181.9015045,133.0018768,278.4215088,216.4199982,146.8000031,181.9015045,133.3285065,286.1400146,216.4199982,148.1999969,182.0010071,133.5045013,286.4200134,220.7233276,145.8099976,179.1134949,132.3999939,283.4200134,214.8666687,145.9400024,179.361496,132.6499939,283.8399963,218.8133392,77338200,65308000,13608000,23384100,45317100
2021-07-23 00:00:00+00:00,145.8946533,182.8320007,137.478363,281.8562622,214.4600067,148.5599976,182.8320007,137.8159943,289.6700134,214.4600067,148.7200012,183.3054962,138.8085022,289.9899902,216.2666626,146.9199982,181.102005,134.7005005,286.5,212.4333344,147.5500031,182,135.2599945,287.3699951,215.4533386,71447400,48726000,26378000,22768100,43814700
2021-07-26 00:00:00+00:00,146.3169708,184.9909973,139.3023987,281.2529907,219.206665,148.9900055,184.9909973,139.6445007,289.0499878,219.206665,149.8300018,185.6040039,139.7129974,289.6900024,222.7333374,147.6999969,182.3625031,137.651001,286.6400146,215.7033386,148.2700043,183.658493,138.25,289,216.9900055,72434100,58002000,23052000,23176100,76009800
2021-07-27 00:00:00+00:00,144.1368103,181.3195038,136.4613647,278.8106689,214.9266663,146.7700043,181.3195038,136.7964935,286.5400085,214.9266663,149.2100067,184.9250031,140.0110016,289.5799866,222.1666718,145.5500031,179.3074951,135.1000061,282.9500122,209.0800018,149.1199951,184.9250031,140.0110016,289.4299927,221.1333313,104818600,82638000,42164000,33604100,98439900
2021-07-28 00:00:00+00:00,142.3788757,181.5160065,136.0473938,278.4992676,215.6600037,144.9799957,181.5160065,136.3815002,286.2200012,215.6600037,146.9700012,182.9210052,139.6759949,290.1499939,218.3233337,142.5399933,180.0500031,136.3500061,283.8299866,213.1333313,144.8099976,181.6889954,138.5619965,288.9899902,215.6666718,118931200,59988000,54688000,33566900,48019800
2021-07-29 00:00:00+00:00,143.0270844,179.9960022,136.2059937,278.7717285,225.7833405,145.6399994,179.9960022,136.5404968,286.5,225.7833405,146.5500031,181.8975067,137.1515045,288.6199951,227.8966675,144.5800018,179.0005035,136.1380005,286.0799866,216.2666626,144.6900024,181.3874969,136.3806,286.2399902,216.5966644,56699500,110400000,19284000,18168300,91183800
2021-07-30 00:00:00+00:00,143.243103,166.3795013,134.8897247,277.2246399,229.0666656,145.8600006,166.3795013,135.220993,284.9100037,229.0666656,146.3300018,168.4069977,135.771347,286.6600037,232.5099945,144.1100006,165.348999,134.8141937,283.9100037,223,144.3800049,167.3975067,135.5110016,285.1700134,223.9199982,70440600,199312000,23954000,20944800,88969200
2021-08-02 00:00:00+00:00,142.9092407,166.5740051,135.6563568,277.137146,236.5566711,145.5200043,166.5740051,135.989502,284.8200073,236.5566711,146.9499969,167.9459991,136.0204926,286.769989,242.3133392,145.25,165.8500061,134.6694946,283.7399902,232.8000031,146.3600006,167.6549988,135.4844971,286.3599854,233.3333282,62880000,67078000,20140000,16267400,100847400
2021-08-03 00:00:00+00:00,144.7161713,168.3119965,135.9461517,279.3750305,236.5800018,147.3600006,168.3119965,136.2799988,287.1199951,236.5800018,148.0399933,169.5500031,136.335495,287.230011,240.8833313,145.1799927,164.9884949,134.1835022,284,233.6699982,145.8099976,167.0359955,136,285.4200134,239.6666718,64786600,83146000,19064000,17879000,64860900
2021-08-04 00:00:00+00:00,144.3135681,167.7359924,135.6952515,278.7814636,236.9733276,146.9499969,167.7359924,136.0285034,286.5100098,236.9733276,147.7899933,169.4440002,136.5379944,287.5899963,241.6333313,146.2799988,167.2779999,135.4149933,284.6499939,236.3099976,147.2700043,168.9674988,136.2494965,286.2200012,237,56368300,43678000,16528000,16191300,51007800
2021-08-05 00:00:00+00:00,144.4215851,168.7994995,136.6045227,281.7102966,238.2100067,147.0599976,168.7994995,136.9400024,289.519989,238.2100067,147.8399963,169.4499969,136.9499969,289.6300049,240.3166656,146.1699982,167.0460052,135.6000061,286.1000061,237.136673,146.9799957,167.8110046,136.0285034,286.8800049,238.6666718,46397700,48670000,11866000,13900200,38758800
2021-08-06 00:00:00+00:00,143.7331085,167.246994,136.7002716,281.6518555,233.0333405,146.1399994,167.246994,137.0359955,289.4599915,233.0333405,147.1100006,168.75,137.0800476,289.5,238.7766724,145.6300049,166.4519958,136.0464935,287.6199951,232.543335,146.3500061,168.75,136.2949982,288.5100098,237.3000031,54126800,52752000,13560000,16589300,46869000
2021-08-09 00:00:00+00:00,143.6839294,167.0935059,137.6639099,280.5523987,237.9199982,146.0899963,167.0935059,138.0019989,288.3299866,237.9199982,146.6999969,167.7440033,138.3215027,291.5499878,239.6766663,145.5200043,166.4259949,136.4287567,287.8099976,235.043335,146.1999969,167.1804962,136.9490051,289.75,236.7233276,48908700,42964000,12374000,16117600,44145900
2021-08-10 00:00:00+00:00,143.2020264,166.0339966,137.7581787,278.7134094,236.6633301,145.6000061,166.0339966,138.0964966,286.4400024,236.6633301,147.7100067,167.8999939,138.5514984,289.25,238.863327,145.3000031,165.75,137.2265015,285.2000122,233.9600067,146.4400024,167.2505035,138.0794983,288.7999878,237.9966736,69023100,48252000,16034000,18616600,40296900
2021-08-11 00:00:00+00:00,143.4577484,164.6054993,137.3521881,279.2095947,235.9400024,145.8600006,164.6054993,137.6894989,286.9500122,235.9400024,146.7200012,166.8849945,138.8477478,288.6600037,238.3933258,145.5299988,163.8894958,137.3500061,285.8599854,234.7366638,146.0500031,166.5724945,138.2830048,287.2099915,237.5700073,48493500,58944000,15204000,13955900,29401800
2021-08-12 00:00:00+00:00,146.4378052,165.1750031,138.0504761,281.9924622,240.75,148.8899994,165.1750031,138.3894958,289.8099976,240.75,149.0500031,165.7254944,138.4179993,289.9700012,240.9333344,145.8399963,163.4835052,136.779007,286.3399963,233.1333313,146.1900024,164.5,137.7129974,286.6300049,235.4466705,72282600,46282000,14646000,14561300,52377300
2021-08-13 00:00:00+00:00,146.6443939,164.6985016,138.066925,284.9505005,239.0566711,149.1000061,164.6985016,138.4060059,292.8500061,239.0566711,149.4400024,165.3034973,138.673996,292.8999939,243.3000031,148.2700043,164.1499939,138.0050049,289.2999878,238.113327,148.9700012,165.283493,138.3574982,289.480011,241.2366638,59375000,41134000,12580000,18249000,50194500
2021-08-16 00:00:00+00:00,148.6310883,164.9494934,138.5756836,286.6532593,228.7233276,151.1199951,164.9494934,138.9160004,294.6000061,228.7233276,151.1900024,165,138.9904938,294.8200073,236.5,146.4700012,160.5565033,136.1657562,290.019989,225.4666595,148.5399933,164.1499939,138,293.1900024,235.0233307,103296000,66394000,18040000,22507600,68032200
2021-08-17 00:00:00+00:00,147.7164459,162.0980072,136.9641571,285.1741638,221.9033356,150.1900024,162.0980072,137.3005066,293.0799866,221.9033356,151.6799927,164.0245056,138.7185059,293.4299927,224.8600006,149.0899963,161.2839966,136.7875061,291.0799866,216.2799988,150.2299957,163.875,138.1909943,292.3900146,224.2200012,92229700,67758000,21272000,20075300,71163900
2021-08-18 00:00:00+00:00,143.9494934,160.0610046,136.2354431,283.4291992,229.6633301,146.3600006,160.0610046,136.5700073,290.730011,229.6633301,150.7200012,162.7050018,138.2940063,294.8200073,231.9233398,146.1499939,160,136.4210052,290.269989,223.1166687,149.8000031,162.0995026,137.1154938,292.0400085,223.25,86326000,56086000,14934000,21813000,61048200
2021-08-19 00:00:00+00:00,144.2839203,159.3874969,136.5780792,289.3175354,224.4900055,146.6999969,159.3874969,136.9134979,296.769989,224.4900055,148,161.6499939,137.4519958,297.4700012,228.8500061,144.5,159.1230011,135.3560028,288.6400146,222.5299988,145.0299988,159.701004,135.4674988,288.6900024,226.0700073,86960300,75658000,18296000,29850500,42940500
2021-08-20 00:00:00+00:00,145.7493744,159.9974976,138.0978546,296.7169495,226.7533264,148.1900024,159.9974976,138.4369965,304.3599854,226.7533264,148.5,160.3905029,138.614502,305.8399963,230.7100067,146.7799988,158.7879944,136.4669952,298.0599976,224.5666656,147.4400024,160.1934967,137.0829926,299.7200012,227.6166687,60549600,67168000,15564000,40817600,44525700
2021-08-23 00:00:00+00:00,147.2443542,163.2935028,140.75383,296.9996033,235.4333344,149.7100067,163.2935028,141.0995026,304.6499939,235.4333344,150.1900024,164.0449982,142.177002,305.3999939,237.3766632,147.8899994,160.5005035,138.7479553,301.8500061,226.9166718,148.3099976,160.5950012,138.9985046,303.25,228.4799957,60131800,65362000,21090000,22830200,60794700
2021-08-24 00:00:00+00:00,147.1558075,165.2890015,142.0496368,295.0206299,236.1633301,149.6199951,165.2890015,142.3984985,302.6199951,236.1633301,150.8600006,165.7745056,143.0075073,305.6499939,238.406662,149.1499939,163.7290039,141.3535004,302,234.2133331,149.4499969,164,141.5435028,305.019989,236.8933258,48606400,51036000,15126000,18175800,39249300
2021-08-25 00:00:00+00:00,145.9165344,164.9589996,142.5997925,294.4259644,237.0666656,148.3600006,164.9589996,142.9499969,302.0100098,237.0666656,150.3200073,166.0500031,143.3130035,304.5899963,238.9900055,147.8000031,164.3074951,142.4394989,300.4200134,234.6666718,149.8099976,165.4934998,142.8829956,304.2999878,235.6766663,58991300,33606000,12838000,20006100,37936800
2021-08-26 00:00:00+00:00,145.1100616,165.8000031,141.774826,291.5792236,233.7200012,147.5399933,165.8000031,142.1230011,299.0899963,233.7200012,149.1199951,166.6000061,143.1347961,302.4299927,238.4666595,147.5099945,164.8000031,142.091507,298.9500122,232.5399933,148.3500061,164.9499969,142.6184998,300.9899902,236.1033325,48597200,41976000,14922000,17666100,39642900
2021-08-27 00:00:00+00:00,146.1525879,167.4815063,144.1963806,292.1934509,237.3066711,148.6000061,167.4815063,144.5505066,299.7200012,237.3066711,148.75,167.6159973,145.0110016,300.8699951,238.3333282,146.8300018,165.6875,142.0200043,296.8299866,234.0333405,147.4799957,166.661499,142.1125031,298.9899902,235,55802400,48048000,24562000,22605700,41501400
2021-08-30 00:00:00+00:00,150.5981445,171.0785065,145.1131287,295.9662781,243.636673,153.1199951,171.0785065,145.4694977,303.5899963,243.636673,153.4900055,172.25,146.489502,304.2200012,243.6666718,148.6100006,167.7610016,144.6000061,301.0599976,237.5766602,149,167.8715057,144.7044983,301.1199951,238.2400055,90956700,63844000,16916000,16348100,55812600
2021-08-31 00:00:00+00:00,149.3294067,173.539505,145.1056519,294.2992554,245.2400055,151.8300018,173.539505,145.4620056,301.8800049,245.2400055,152.8000031,173.6289978,146.1119995,304.5,246.7966614,151.2899933,169.7794952,145,301.5,242.1466675,152.6600037,171.2400055,145.8845062,304.4200134,244.3333282,86453100,87128000,26756000,26285300,62566200
2021-09-01 00:00:00+00:00,149.9981995,173.9499969,145.4847107,294.2504578,244.6966705,152.5099945,173.9499969,145.8419952,301.8299866,244.6966705,154.9799957,176.3500061,146.8204956,305.1900024,247.3300018,152.3399963,173.7619934,145.614502,301.4899902,243.7566681,152.8300018,174.8200073,145.6499939,302.8699951,244.6933289,80313700,72598000,15824000,18983800,39612900
2021-09-02 00:00:00+00:00,151.1194,173.1560059,143.8656921,293.5875549,244.1300049,153.6499939,173.1560059,144.2189941,301.1499939,244.1300049,154.7200012,175.5980072,146.3249969,303.3599854,246.9900055,152.3999939,172.75,144.1065063,300.1799927,243.5133362,153.8699951,174.7380066,145.9494934,302.2000122,244.8333282,71115500,58474000,21844000,16285600,38331900
2021-09-03 00:00:00+00:00,151.758728,173.9024963,144.4203339,293.5778198,244.5233307,154.3000031,173.9024963,144.7749939,301.1400146,244.5233307,154.6300049,174.1334991,145.3769989,302.6000061,244.6666718,153.0899963,171.8220062,143.5050049,300.2600098,241.3999939,153.7599945,172.6000061,144.1459961,300.9899902,244.0833282,57808700,51514000,19104000,14747900,45738300
2021-09-07 00:00:00+00:00,154.1093903,175.4644928,145.1625061,292.6419067,250.9733276,156.6900024,175.4644928,145.5189972,300.1799927,250.9733276,157.2599945,176.4044952,145.8240051,301.0899963,253.3999939,154.3899994,173.8470001,144.5410004,298.2000122,246.4199982,154.9700012,173.8999939,144.7494965,301.0100098,246.6666718,82278300,54758000,15170000,17180400,60119400
2021-09-08 00:00:00+00:00,152.5553741,176.2749939,144.5285645,292.6711731,251.2899933,155.1100006,176.2749939,144.8834991,300.2099915,251.2899933,157.0399933,177.2814941,145.5509949,300.6099854,254.8166656,153.9799957,174.783493,144.1999969,297.4700012,246.9233398,156.9799957,175.5825043,145.3934937,299.7799988,253.8600006,74420200,61068000,15486000,15046800,56379000
2021-09-09 00:00:00+00:00,151.5325317,174.2079926,144.5584869,289.7854614,251.6199951,154.0700073,174.2079926,144.9134979,297.25,251.6199951,156.1100006,177.4994965,145.6694946,302.1400146,254.0333405,153.9499969,174.0184937,144.4340057,297,250.543335,155.4900055,176.3009949,144.8834991,300.8200073,251.136673,57305700,54384000,14798000,19927000,42233100
2021-09-10 00:00:00+00:00,146.51651,173.4575043,141.5733337,288.2841187,245.4233398,148.9700012,173.4575043,141.9210052,295.7099915,245.4233398,155.4799957,175.4225006,146.0189972,299.9200134,254.2033386,148.6999969,173.1454926,141.7415009,295.3800049,244.8399963,155,175.091507,145.4434967,298.4200134,253.1999969,140893200,47946000,32896000,19633400,45552600
2021-09-13 00:00:00+00:00,147.0869446,172.8585052,143.1135406,289.5319519,247.6666718,149.5500031,172.8585052,143.4649963,296.9899902,247.6666718,151.4199982,174.897995,144.1909943,298.5400085,248.2599945,148.75,171.8999939,142.2825012,294.0799866,236.2833405,150.6300049,174.1399994,143.201004,297.5499878,246.7366638,102404300,51380000,20176000,23652900,68857500
2021-09-14 00:00:00+00:00,145.680481,172.5,143.0546875,292.2617188,248.1633301,148.1199951,172.5,143.4060059,299.7900085,248.1633301,151.0700073,174.3404999,144.7274933,301.3900146,251.4900055,146.9100037,171.885498,142.9055023,298.1000061,245.4666595,150.3500061,173.7774963,144.1609955,299.5599976,247.5233307,109296300,38738000,18916000,21853400,55574700
2021-09-15 00:00:00+00:00,146.575531,173.789505,144.8502808,297.1654053,251.9433289,149.0299988,173.789505,145.2059937,304.8200073,251.9433289,149.4400024,174.2709961,145.5814972,305.3200073,252.2866669,146.3699951,170.1004944,142.2559967,301.8200073,246.1199951,148.5599976,172.1260071,143.7590027,303.2600098,248.3333282,83281300,59150000,20648000,28356300,46073100
2021-09-16 00:00:00+00:00,146.339447,174.4120026,144.0198059,297.5553589,252.3300018,148.7899933,174.4120026,144.3735046,305.2200012,252.3300018,148.9700012,174.6275024,145.1999969,305.3099976,252.9700012,147.2200012,172.3070068,143.4163513,300.7600098,249.2033386,148.4400024,172.9980011,145.1210022,303.7600098,250.9433289,68034100,51672000,20292000,19550800,41770200
2021-09-17 00:00:00+00:00,143.6544342,173.1260071,141.1169434,292.3395996,253.1633301,146.0599976,173.1260071,141.463501,299.8699951,253.1633301,148.8200073,174.8704987,144.2494965,304.5,253.6799927,145.7599945,172.6065063,141.0614929,299.5299988,250,148.8200073,174.4205017,143.7984924,304.1700134,252.3833313,129868800,92332000,60040000,41372500,84612600
2021-09-20 00:00:00+00:00,140.5858307,167.786499,138.6764374,286.9095154,243.3899994,142.9400024,167.786499,139.0169983,294.2999878,243.3899994,144.8399963,170.9499969,139.3625031,298.7200012,247.3333282,141.2700043,165.2505035,137.0529938,289.519989,239.5399933,143.8000031,169.8000031,139.0001984,296.3299866,244.8533325,123478900,93382000,34918000,38278700,74273100
2021-09-21 00:00:00+00:00,141.067749,167.1815033,139.3043976,287.3969727,246.4600067,143.4299927,167.1815033,139.6464996,294.7999878,246.4600067,144.6000061,168.9850006,140.8115997,297.5400085,248.2466736,142.7799988,166.6195068,138.9055023,294.0700073,243.4799957,143.9299927,168.75,140.1170044,295.6900024,244.9299927,75834000,55618000,18130000,22364100,48992100
2021-09-22 00:00:00+00:00,143.4478912,169.0025024,140.5932312,291.0820313,250.6466675,145.8500061,169.0025024,140.9385071,298.5799866,250.6466675,146.4299927,169.4499969,141.5834961,300.2200012,251.2233276,143.6999969,167.0525055,139.471756,294.5100098,246.3733368,144.4499969,167.5500031,140.0505066,296.730011,247.843338,76404300,48228000,22068000,26626300,45378900
2021-09-23 00:00:00+00:00,144.4117584,170.8000031,141.4790649,292.0374451,251.2133331,146.8300018,170.8000031,141.8265076,299.5599976,251.2133331,147.0800018,171.447998,142.2524567,300.8999939,252.7333374,145.6399994,169.0025024,141.0964966,297.5299988,249.3066711,146.6499939,169.0025024,141.6094971,298.8500061,251.6666718,64838200,47588000,17272000,18604600,35842500
2021-09-24 00:00:00+00:00,144.5002594,171.276001,142.2835693,291.8327332,258.1300049,146.9199982,171.276001,142.6329956,299.3500061,258.1300049,147.4700012,171.4629974,142.9035034,299.7999878,258.2666626,145.5599976,169.6699982,140.8504944,296.9299927,248.1866608,145.6600037,170.1004944,140.9459991,298.230011,248.6300049,53477900,42324000,14950000,14999000,64119000
2021-09-27 00:00:00+00:00,142.9757996,170.2899933,141.1543579,286.7828674,263.7866821,145.3699951,170.2899933,141.5010071,294.1700134,263.7866821,145.9600067,170.7785034,142.5,296.4700012,266.3333435,143.8200073,166.9804993,140.5,292.9400024,256.436676,145.4700012,168.5749969,141.585495,296.1400146,257.706665,74150700,72690000,18844000,23571700,84212100
2021-09-28 00:00:00+00:00,139.5727539,165.7980042,135.8503876,276.4002686,259.186676,141.9100037,165.7980042,136.1840057,283.519989,259.186676,144.75,168.4595032,139.6065063,290.7799988,265.2133179,141.6900024,164.5050049,135.6999969,282.75,255.3933258,143.25,167.885498,139.088501,289.7999878,262.3999939,108972300,88616000,42190000,43186200,76144200
2021-09-29 00:00:00+00:00,140.4776459,165.0559998,134.1914368,276.8681946,260.436676,142.8300018,165.0559998,134.5209961,284,260.436676,144.4499969,167.5650024,137.3984985,286.769989,264.5,142.0299988,164.8934937,134.25,283.0100098,256.8933411,142.4700012,166.1054993,137.1096954,285.1000061,259.9333191,74602000,51246000,26338000,26353700,62828700
2021-09-30 00:00:00+00:00,139.1695557,164.2519989,132.9390259,274.8404236,258.4933472,141.5,164.2519989,133.2655029,281.9200134,258.4933472,144.3800049,166.3925018,135.5899963,287.8299866,263.043335,141.2799988,163.6994934,133,281.6199951,258.3333435,143.6600037,165.8000031,134.3249969,285.7099915,260.3333435,89056700,56848000,35294000,32343600,53868000
2021-10-01 00:00:00+00:00,140.3005981,164.1629944,136.1281891,281.8401489,258.4066772,142.6499939,164.1629944,136.4624939,289.1000061,258.4066772,142.9199982,165.4584961,137.0709991,289.980011,260.2600098,139.1100006,162.7969971,133.3775024,281.2900085,254.5299988,141.8999939,164.4505005,133.5545044,282.1199951,259.4666748,94639600,56712000,28388000,30086300,51094200
2021-10-04 00:00:00+00:00,136.8484192,159.4889984,133.4373016,276.0005493,260.5100098,139.1399994,159.4889984,133.7649994,283.1099854,260.5100098,142.2100067,163.9994965,135.6999969,287.75,268.9899902,138.2700043,158.8125,131.1665039,280.25,258.706665,141.7599945,163.9694977,135.6994934,287.3999939,265.5,98322000,90462000,31530000,31350700,91449900
2021-10-05 00:00:00+00:00,138.785965,161.0500031,135.843399,281.508667,260.1966553,141.1100006,161.0500031,136.177002,288.7600098,260.1966553,142.2400055,163.036499,137.3619995,290.3999939,265.769989,139.3600006,160.1230011,134,284.0499878,258.0666809,139.4900055,160.2250061,134,284.0499878,261.6000061,80861100,65384000,24126000,24993000,55297800
2021-10-06 00:00:00+00:00,139.6613007,163.1004944,137.0175171,285.7494202,260.9166565,142,163.1004944,137.3540039,293.1099854,260.9166565,142.1499939,163.2169952,137.852005,293.6300049,262.2200012,138.3699951,159.9309998,134.486496,285.5100098,257.7399902,139.4700012,160.6764984,134.6255035,285.7799988,258.7333374,83221100,50660000,19764000,28002600,43898400
2021-10-07 00:00:00+00:00,140.9300537,165.1215057,138.8445129,287.4457703,264.5366821,143.2899933,165.1215057,139.1855011,294.8500061,264.5366821,144.2200012,166.2875061,140.1544495,296.6400146,268.3333435,142.7200012,164.1529999,138.5630035,293.9200134,261.1266785,143.0599976,164.5769958,138.8630066,295.1799927,261.8200073,61732700,48182000,18250000,20430500,57587400
2021-10-08 00:00:00+00:00,140.5464935,164.4309998,139.7128906,287.4457703,261.8299866,142.8999939,164.4309998,140.0559998,294.8500061,261.8299866,144.1799927,166.0715027,140.3170013,296.6400146,265.4599915,142.5599976,164.4100037,139.4293518,293.7600098,260.3033447,144.0299988,165.8500061,139.9060059,296.2200012,265.4033203,58773200,39964000,18924000,17685700,50215800
2021-10-11 00:00:00+00:00,140.4579773,162.3150024,138.5073547,286.8413696,263.980011,142.8099976,162.3150024,138.8475037,294.230011,263.980011,144.8099976,164.6295013,140.7636566,297.9700012,267.0799866,141.8099976,161.9049988,138.8065033,292.75,261.8333435,142.2700043,163.75,139.8000031,292.9200134,262.5499878,64452200,40684000,16584000,19298600,42600900
2021-10-12 00:00:00+00:00,139.1793823,162.3665009,136.378067,285.525177,268.5733337,141.5099945,162.3665009,136.7129974,292.8800049,268.5733337,143.25,163.3764954,139.6950073,295.4400024,270.7733459,141.0399933,161.8139954,136.25,292.3500061,265.5233459,143.2299957,162.8500061,139.6374969,295.3399963,266.9766541,73035900,36392000,22536000,17974100,66060000
2021-10-13 00:00:00+00:00,138.5892792,164.2140045,137.5621643,288.8691101,270.3599854,140.9100037,164.2140045,137.8999939,296.3099976,270.3599854,141.3999939,164.4190063,138.5500031,297.2799988,271.8033447,139.1999969,163.0545044,136.9765015,293.4899902,268.5933228,141.2400055,163.4855042,137.75,294.9100037,270.1566772,78762700,48402000,16380000,23416300,42360300
2021-10-14 00:00:00+00:00,141.3923035,164.9929962,141.065567,295.1473083,272.7733459,143.7599945,164.9929962,141.4120026,302.75,272.7733459,143.8800049,165.6300049,141.6515045,303.269989,273.4166565,141.5099945,164.5390015,139.3390045,297.8299866,271.1166687,142.1100006,165.1224976,139.9519958,299.2099915,271.8299866,69907100,42190000,21426000,27262900,36741600
2021-10-15 00:00:00+00:00,142.4545288,170.451004,141.3279266,296.5706787,281.0100098,144.8399963,170.451004,141.6750031,304.2099915,281.0100098,144.8999939,170.5209961,142.1999969,304.4500122,281.0700073,143.5099945,165.1999969,141.0644989,300.519989,274.1166687,143.7700043,165.5709991,142.1999969,302.3399963,274.5799866,67940300,103598000,21250000,25384800,56773800
2021-10-18 00:00:00+00:00,144.1363678,172.3370056,142.6102753,299.5733643,290.0366821,146.5500031,172.3370056,142.960495,307.2900085,290.0366821,146.8399963,172.4584961,142.9987488,308.2099915,291.7533264,143.1600037,169.2550049,141.213501,302.6900024,283.8233337,143.4499969,169.4179993,141.213501,303.5700073,283.9299927,85589200,63482000,16564000,22729300,72621600
